manager,etf_name,short_code,fund_code,holding_name,current_weight_pct,previous_weight_pct,weight_diff_pct,change_state,asof_date,source
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,셀트리온,14.179716009753,14.179716009753,0.0,유지,2026-05-16,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,삼성바이오로직스,13.723401682788,13.723401682788,0.0,유지,2026-05-16,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,에스티팜,9.593966002246,9.593966002246,0.0,유지,2026-05-16,FunETF
미래에셋,TIGER 기술이전바이오액티브,0168K0,KR70168K0003,리가켐바이오,14.136784172915,14.136784172915,0.0,유지,2026-05-16,FunETF
미래에셋,TIGER 기술이전바이오액티브,0168K0,KR70168K0003,올릭스,13.670798743271,13.670798743271,0.0,유지,2026-05-16,FunETF
미래에셋,TIGER 기술이전바이오액티브,0168K0,KR70168K0003,에이비엘바이오,8.172194333551,8.172194333551,0.0,유지,2026-05-16,FunETF
KB운용,RISE 바이오TOP10액티브,0000Z0,KR70000Z0006,리가켐바이오,14.10759049803,14.10759049803,0.0,유지,2026-05-16,FunETF
KB운용,RISE 바이오TOP10액티브,0000Z0,KR70000Z0006,알테오젠,12.364803336526,12.364803336526,0.0,유지,2026-05-16,FunETF
KB운용,RISE 바이오TOP10액티브,0000Z0,KR70000Z0006,올릭스,12.330352514254,12.330352514254,0.0,유지,2026-05-16,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,리가켐바이오,9.542291763807,9.542291763807,0.0,유지,2026-05-16,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,알테오젠,9.12430336738,9.12430336738,0.0,유지,2026-05-16,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,올릭스,8.870063314446,8.870063314446,0.0,유지,2026-05-16,FunETF
현대자산운용,UNICORN 코스닥바이오액티브,0184V0,KR70184V0007,올릭스,8.713646239596,8.713646239596,0.0,유지,2026-05-16,FunETF
현대자산운용,UNICORN 코스닥바이오액티브,0184V0,KR70184V0007,보로노이,8.568509286654,8.568509286654,0.0,유지,2026-05-16,FunETF
현대자산운용,UNICORN 코스닥바이오액티브,0184V0,KR70184V0007,오름테라퓨틱,8.551377576498,8.551377576498,0.0,유지,2026-05-16,FunETF
