manager,etf_name,short_code,fund_code,holding_name,current_weight_pct,previous_weight_pct,weight_diff_pct,change_state,asof_date,source
타임폴리오,TIME K바이오액티브,463050,KR7463050005,리브스메드,1.45,1.45,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,휴젤,1.36,1.36,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,로킷헬스케어,1.23,1.23,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,일동제약,1.23,1.23,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,삼성에피스홀딩스,1.13,1.13,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,지투지바이오,1.12,1.12,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에임드바이오,1.08,1.08,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,케어젠,1.04,1.04,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,파마리서치,0.98,0.98,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,메디포스트,0.88,0.88,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,앱클론,0.86,0.86,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,디앤디파마텍,0.75,0.75,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,프로티나,0.68,0.68,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,한올바이오파마,0.65,0.65,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,토모큐브,0.59,0.59,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,고영,0.58,0.58,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,HK이노엔,0.55,0.55,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,그래피,0.43,0.43,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,JW중외제약,0.33,0.33,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,와이바이오로직스,0.3,0.3,0.0,유지,2026-04-07,TIME
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,에이비엘바이오,12.290251561143,12.290251561143,0.0,유지,2026-04-08,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,리가켐바이오,10.878351459536,10.878351459536,0.0,유지,2026-04-08,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,올릭스,8.368289123412,8.368289123412,0.0,유지,2026-04-08,FunETF
KB운용,RISE 바이오TOP10액티브,0000Z0,KR70000Z0006,올릭스,12.166514068711,12.166514068711,0.0,유지,2026-04-08,FunETF
KB운용,RISE 바이오TOP10액티브,0000Z0,KR70000Z0006,리가켐바이오,12.049982389914,12.049982389914,0.0,유지,2026-04-08,FunETF
KB운용,RISE 바이오TOP10액티브,0000Z0,KR70000Z0006,에이비엘바이오,10.952524900046,10.952524900046,0.0,유지,2026-04-08,FunETF
미래에셋,TIGER 기술이전바이오액티브,0168K0,KR70168K0003,리가켐바이오,12.202966304685,12.202966304685,0.0,유지,2026-04-08,FunETF
미래에셋,TIGER 기술이전바이오액티브,0168K0,KR70168K0003,올릭스,11.738834229259,11.738834229259,0.0,유지,2026-04-08,FunETF
미래에셋,TIGER 기술이전바이오액티브,0168K0,KR70168K0003,에이비엘바이오,8.920579972508,8.920579972508,0.0,유지,2026-04-08,FunETF
